Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2007-07-13,135.03,137.85,134.52,137.73,32414500.0,0.0,1.0,17.353237001,17.7156463051,17.2876948928,17.7002246326,226901500.0
2007-07-16,138.39,139.98,137.5,138.1,33432600.0,0.0,1.0,17.7850438315,17.9893809923,17.670666427,17.7477747895,234028200.0
2007-07-17,138.3,139.6,137.5,138.9099,25355700.0,0.0,1.0,17.7734775771,17.940545696,17.670666427,17.8518582276,177489900.0
2007-07-18,138.19,138.44,136.04,138.12,27030600.0,0.0,1.0,17.7593410439,17.7914695283,17.483036078,17.7503450683,189214200.0
2007-07-19,140.3,140.81,139.65,140.0,26174700.0,0.0,1.0,18.0305054524,18.0960475606,17.9469713929,17.9919512711,183222900.0
2007-07-20,141.65,144.18,140.0,143.75,41706200.0,0.0,1.0,18.2039992682,18.5291395305,17.9919512711,18.4738785373,291943400.0
2007-07-23,143.31,145.22,140.93,143.7,37017500.0,0.0,1.0,18.4173324047,18.6627940256,18.1114692331,18.4674528404,259122500.0
2007-07-24,138.88,141.0,134.15,134.8899,64117600.0,0.0,1.0,17.8480156609,18.1204652087,17.2401447358,17.3352321983,448823200.0
2007-07-25,137.35,138.36,135.0,137.26,53435100.0,0.0,1.0,17.6513893363,17.7811884133,17.3493815828,17.6398230819,374045700.0
2007-07-26,145.87,148.5,136.96,146.0,78093900.0,0.0,1.0,18.7463280851,19.0843197411,17.6012689006,18.763034897,546657300.0
2007-07-27,146.19,148.92,143.78,143.85,41467800.0,0.0,1.0,18.7874525451,19.1382955949,18.4777339554,18.486729931,290274600.0
2007-07-30,144.33,145.45,139.57,141.43,39535300.0,0.0,1.0,18.5484166211,18.6923522313,17.9366902779,18.1757262019,276747100.0
2007-07-31,142.97,143.48,131.52,131.76,62942600.0,0.0,1.0,18.3736376659,18.4391797741,16.9021530798,16.9329964248,440598200.0
2007-08-01,133.64,135.38,127.77,135.0,62505600.0,0.0,1.0,17.1746026276,17.3982168791,16.4202258136,17.3493815828,437539200.0
2007-08-02,136.65,136.96,134.15,136.49,30451600.0,0.0,1.0,17.5614295799,17.6012689006,17.2401447358,17.5408673499,213161200.0
2007-08-03,135.26,135.95,131.5,131.8499,24256700.0,0.0,1.0,17.3827952066,17.4714698236,16.899582801,16.9445498278,169796900.0
2007-08-06,132.9,135.27,128.3,135.25,33041800.0,0.0,1.0,17.0795023138,17.384080346,16.4883382006,17.3815100672,231292600.0
2007-08-07,134.94,137.24,132.63,135.0301,33926300.0,0.0,1.0,17.3416707466,17.6372528032,17.0448035506,17.3532498523,237484100.0
2007-08-08,136.76,136.86,132.0,134.01,28860600.0,0.0,1.0,17.5755661131,17.5884175069,16.9638397699,17.2221527846,202024200.0
2007-08-09,131.11,133.0,125.09,126.39,40192700.0,0.0,1.0,16.8494623654,17.0923537075,16.0758084607,16.2428765797,281348900.0
2007-08-10,123.12,127.75,120.3,125.0,50383900.0,0.0,1.0,15.8226360035,16.4176555349,15.4602266994,16.0642422063,352687300.0
2007-08-13,128.33,129.35,126.5,127.79,26889700.0,0.0,1.0,16.4921936187,16.6232778351,16.2570131128,16.4227960924,188227900.0
2007-08-14,128.29,128.3,123.71,124.03,26393100.0,0.0,1.0,16.4870530612,16.4883382006,15.8984592267,15.9395836868,184751700.0
2007-08-15,122.74,124.86,119.65,119.9,35459000.0,0.0,1.0,15.7738007072,16.046250255,15.3766926399,15.4088211243,248213000.0
2007-08-16,117.01,118.5,111.62,117.05,66667500.0,0.0,1.0,15.0374158445,15.2289016116,14.3447257206,15.042556402,466672500.0
2007-08-17,122.01,123.5,119.82,122.06,42680800.0,0.0,1.0,15.6799855327,15.8714712998,15.3985400093,15.6864112296,298765600.0
2007-08-20,123.96,124.5,120.5,122.22,28689900.0,0.0,1.0,15.9305877112,15.9999852375,15.4859294869,15.7069734597,200829300.0
2007-08-21,122.21,128.96,121.0,127.57,46537400.0,0.0,1.0,15.7056883203,16.5731573994,15.5501864557,16.3945230261,325761800.0
2007-08-22,131.22,132.75,130.33,132.51,37920200.0,0.0,1.0,16.8635988985,17.0602252231,16.749221494,17.0293818781,265441400.0
2007-08-23,133.09,133.34,129.76,131.07,30958500.0,0.0,1.0,17.1039199619,17.1360484463,16.6759685495,16.8443218079,216709500.0
2007-08-24,130.53,135.37,129.81,135.3,32565500.0,0.0,1.0,16.7749242815,17.3969317398,16.6823942464,17.3879357641,227958500.0
2007-08-27,133.3907,134.66,132.1,132.25,25265700.0,0.0,1.0,17.142564103,17.305686844,16.9766911636,16.9959682543,176859900.0
2007-08-28,130.99,132.41,126.63,126.82,42120200.0,0.0,1.0,16.8340406928,17.0165304843,16.2737199247,16.2981375728,294841400.0
2007-08-29,129.88,134.18,129.54,134.08,41673600.0,0.0,1.0,16.6913902221,17.244000154,16.6476954833,17.2311487602,291715200.0
2007-08-30,132.67,138.25,132.3,136.25,51270800.0,0.0,1.0,17.0499441081,17.7670518802,17.0023939512,17.5100240049,358895600.0
2007-08-31,139.49,139.65,137.41,138.48,31317400.0,0.0,1.0,17.9264091629,17.9469713929,17.6591001726,17.7966100858,219221800.0
2007-09-04,139.94,145.73,139.84,144.16,47030100.0,0.0,1.0,17.9842404348,18.7283361338,17.9713890411,18.5265692517,329210700.0
2007-09-05,144.97,145.84,136.1,136.76,83150800.0,0.0,1.0,18.6306655412,18.742472667,17.4907469142,17.5755661131,582055600.0
2007-09-06,135.57,137.57,132.71,135.01,67902200.0,0.0,1.0,17.4226345273,17.6796624026,17.0550846656,17.3506667222,475315400.0
2007-09-07,132.01,132.3,130.0,131.77,51092000.0,0.0,1.0,16.9651249093,17.0023939512,16.7068118946,16.9342815642,357644000.0
2007-09-10,137.0,138.04,133.95,136.71,53137100.0,0.0,1.0,17.6064094581,17.7400639533,17.2144419483,17.5691404162,371959700.0
2007-09-11,137.9,138.3,133.75,135.49,34710200.0,0.0,1.0,17.722072002,17.7734775771,17.1887391608,17.4123534123,242971400.0
2007-09-12,135.99,139.4,135.75,136.85,36527500.0,0.0,1.0,17.4766103811,17.9148429085,17.4457670361,17.5871323675,255692500.0
2007-09-13,138.83,139.0,136.65,137.2,23434400.0,0.0,1.0,17.841589964,17.8634373334,17.5614295799,17.6321122457,164040800.0
2007-09-14,136.57,138.98,136.2,138.81,21690000.0,0.0,1.0,17.5511484649,17.8608670547,17.503598308,17.8390196853,151830000.0
2007-09-17,138.99,140.59,137.6,138.41,28334700.0,0.0,1.0,17.8621521941,18.0677744943,17.6835178207,17.7876141102,198342900.0
2007-09-18,139.05,142.85,137.83,140.92,38003200.0,0.0,1.0,17.8698630303,18.3582159934,17.7130760264,18.1101840937,266022400.0
2007-09-19,143.02,143.16,139.4,140.7699,36674300.0,0.0,1.0,18.3800633628,18.3980553141,17.9148429085,18.0908941517,256720100.0
2007-09-20,140.15,141.79,139.32,140.31,24708600.0,0.0,1.0,18.0112283617,18.2219912195,17.9045617935,18.0317905917,172960200.0
2007-09-21,141.14,144.65,140.31,144.15,40674300.0,0.0,1.0,18.13845716,18.5895410812,18.0317905917,18.5252841123,284720100.0
2007-09-24,146.73,149.85,146.65,148.28,37577200.0,0.0,1.0,18.8568500715,19.2578135569,18.8465689565,19.0560466748,263040400.0
2007-09-25,146.84,153.22,146.82,153.18,42591100.0,0.0,1.0,18.8709866046,19.6909055268,18.8684163259,19.6857649693,298137700.0
2007-09-26,154.47,155.0,151.25,152.77,34831000.0,0.0,1.0,19.8515479489,19.9196603358,19.4377330696,19.6330742549,243817000.0
2007-09-27,153.77,154.52,152.32,154.5,23507100.0,0.0,1.0,19.7615881925,19.8579736458,19.5752429829,19.855403367,164549700.0
2007-09-28,153.44,154.6,152.75,153.47,21967900.0,0.0,1.0,19.7191785931,19.8682547608,19.6305039761,19.7230340112,153775300.0
2007-10-01,154.63,157.41,152.93,156.339,29895300.0,0.0,1.0,19.8721101789,20.2293789256,19.6536364849,20.0917404983,209267100.0
2007-10-02,156.55,158.59,155.89,158.45,28288200.0,0.0,1.0,20.1188569392,20.381025372,20.0340377403,20.3630334207,198017400.0
2007-10-03,157.78,159.18,157.01,157.9201,24732800.0,0.0,1.0,20.2769290825,20.4568485952,20.1779733505,20.2949338852,173129600.0
2007-10-04,158.0,158.08,153.5,156.24,23462800.0,0.0,1.0,20.3052021488,20.3154832638,19.7268894294,20.0790176185,164239600.0
2007-10-05,158.36,161.58,157.7,161.4499,33695400.0,0.0,1.0,20.3514671663,20.7652820456,20.2666479675,20.7485623823,235867800.0
2007-10-08,163.49,167.91,162.97,167.91,29854600.0,0.0,1.0,21.0107436665,21.5787752709,20.9439164189,21.5787752709,208982200.0
2007-10-09,170.2,171.11,166.68,167.86,39438800.0,0.0,1.0,21.8730721881,21.9900198714,21.4207031276,21.572349574,276071600.0
2007-10-10,167.55,167.88,165.6,166.79,23842500.0,0.0,1.0,21.5325102534,21.5749198528,21.2819080749,21.4348396607,166897500.0
2007-10-11,169.49,171.88,153.21,162.23,58714000.0,0.0,1.0,21.7818272924,22.0889756034,19.6896203874,20.848816105,410998000.0
2007-10-12,163.01,167.28,161.8,167.2537,35292000.0,0.0,1.0,20.9490569764,21.4978114902,20.7935551119,21.4944315736,247044000.0
2007-10-15,167.98,169.57,163.5,166.98,38497500.0,0.0,1.0,21.5877712465,21.7921084074,21.0120288059,21.4592573089,269482500.0
2007-10-16,165.54,170.18,165.15,169.58,38136800.0,0.0,1.0,21.2741972387,21.8705019094,21.224076803,21.7933935468,266957600.0
2007-10-17,172.69,173.04,169.18,172.75,40271900.0,0.0,1.0,22.1930718929,22.2380517711,21.7419879717,22.2007827291,281903300.0
2007-10-18,171.5,174.19,171.05,173.5,29417000.0,0.0,1.0,22.0401403071,22.3858427994,21.9823090351,22.2971681824,205919000.0
2007-10-19,174.24,174.63,170.0,170.42,46135000.0,0.0,1.0,22.3922684962,22.4423889319,21.8473694006,21.9013452544,322945000.0
2007-10-22,170.35,174.9,169.9601,174.36,58910700.0,0.0,1.0,21.8923492788,22.4770876951,21.8422416945,22.4076901688,412374900.0
2007-10-23,188.56,188.6,182.76,186.16,64113000.0,0.0,1.0,24.2325880834,24.2377286409,23.487207245,23.924154633,448791000.0
2007-10-24,185.81,187.21,179.24,185.93,46017200.0,0.0,1.0,23.8791747548,24.0590942676,23.0348381845,23.8945964274,322120400.0
2007-10-25,184.87,185.9,181.66,182.78,34771500.0,0.0,1.0,23.7583716535,23.8907410092,23.3458419136,23.4897775238,243400500.0
2007-10-26,185.29,185.37,182.88,184.7,25245600.0,0.0,1.0,23.8123475073,23.8226286223,23.5026289175,23.7365242841,176719200.0
2007-10-29,185.7,186.59,184.7,185.09,19305500.0,0.0,1.0,23.8650382217,23.9794156262,23.7365242841,23.7866447197,135138500.0
2007-10-30,186.18,189.37,184.73,187.0,33550500.0,0.0,1.0,23.9267249118,24.3366843729,23.7403797022,24.0321063407,234853500.0
2007-10-31,187.63,190.12,184.95,189.95,29761100.0,0.0,1.0,24.1130701214,24.4330698261,23.7686527685,24.4112224567,208327700.0
2007-11-01,188.6,190.1,180.0,187.44,28751300.0,0.0,1.0,24.2377286409,24.4304995474,23.1325087771,24.0886524732,201259100.0
2007-11-02,189.21,189.44,183.49,187.87,35789800.0,0.0,1.0,24.3161221429,24.3456803485,23.5810224195,24.1439134664,250528600.0
2007-11-05,185.29,188.96,184.24,186.18,28720600.0,0.0,1.0,23.8123475073,24.2839936584,23.6774078727,23.9267249118,201044200.0
2007-11-06,187.05,192.0,185.27,191.79,34097400.0,0.0,1.0,24.0385320375,24.6746760289,23.8097772285,24.647688102,238681800.0
2007-11-07,190.61,192.68,186.13,186.2999,35511700.0,0.0,1.0,24.4960416556,24.7620655065,23.9202992149,23.9421337329,248581900.0
2007-11-08,186.67,186.9,167.77,175.4663,67513500.0,0.0,1.0,23.9896967412,24.0192549469,21.5607833196,22.549865138,472594500.0
2007-11-09,171.15,175.12,165.21,165.37,54513600.0,0.0,1.0,21.9951604289,22.5053607614,21.2317876392,21.2523498693,381595200.0
2007-11-12,165.28,167.7,150.63,153.76,63180900.0,0.0,1.0,21.2407836149,21.551787344,19.3580544283,19.7603030531,442266300.0
2007-11-13,160.85,170.98,153.76,169.96,62123100.0,0.0,1.0,20.6714668711,21.9733130595,19.7603030531,21.8422288431,434861700.0
2007-11-14,177.16,177.57,163.74,166.11,51756000.0,0.0,1.0,22.7675291942,22.8202199086,21.0428721509,21.3474501831,362292000.0
2007-11-15,166.39,169.59,160.3,164.3,53121800.0,0.0,1.0,21.3834340857,21.7946786862,20.6007842054,21.114839956,371852600.0
2007-11-16,165.3,167.02,159.33,166.39,49410500.0,0.0,1.0,21.2433538936,21.4643978664,20.4761256859,21.3834340857,345873500.0
2007-11-19,166.1,168.2,162.1,163.95,41229600.0,0.0,1.0,21.3461650438,21.6160443128,20.8321092932,21.0698600778,288607200.0
2007-11-20,165.67,171.79,163.53,168.85,55130100.0,0.0,1.0,21.2909040506,22.077409349,21.015884224,21.6995783723,385910700.0
2007-11-21,165.84,172.35,164.67,168.46,43493200.0,0.0,1.0,21.31275142,22.1493771541,21.1623901129,21.6494579366,304452400.0
2007-11-23,172.0,172.05,169.75,171.54,16634200.0,0.0,1.0,22.1043972759,22.1108229728,21.8152409162,22.0452808646,116439400.0
2007-11-26,173.59,177.2699,172.35,172.5419,46634100.0,0.0,1.0,22.3087344368,22.7816528759,22.1493771541,22.1740389787,326438700.0
2007-11-27,175.22,175.79,170.01,174.81,47036800.0,0.0,1.0,22.5182121551,22.5914650996,21.84865454,22.4655214407,329257600.0
2007-11-28,176.82,180.6,175.35,180.22,41104000.0,0.0,1.0,22.7238344554,23.2096171397,22.534918967,23.1607818434,287728000.0
2007-11-29,179.43,185.17,179.15,184.29,37533100.0,0.0,1.0,23.0592558326,23.7969258348,23.0232719301,23.6838335696,262731700.0
2007-11-30,187.34,187.7,179.7,182.22,42421500.0,0.0,1.0,24.0758010795,24.122066097,23.0939545958,23.4178097187,296950500.0
2007-12-03,181.86,184.14,177.7,178.86,34338200.0,0.0,1.0,23.3715447011,23.664556479,22.8369267205,22.9860028882,240367400.0
2007-12-04,177.15,180.9,176.99,179.81,27635700.0,0.0,1.0,22.7662440548,23.248171321,22.7456818248,23.1080911289,193449900.0
2007-12-05,182.89,186.0,182.41,185.5,31871500.0,0.0,1.0,23.5039140569,23.903592403,23.4422273668,23.8393354342,223100500.0
2007-12-06,186.19,190.1,186.12,189.9528,32136100.0,0.0,1.0,23.9280100512,24.4304995474,23.9190140755,24.4115822957,224952700.0
2007-12-07,190.54,194.99,188.04,194.3,38073800.0,0.0,1.0,24.4870456799,25.0589327025,24.1657608358,24.9702580855,266516600.0
2007-12-10,193.59,195.66,192.69,194.21,25799200.0,0.0,1.0,24.8790131898,25.1450370407,24.7633506459,24.9586918311,180594400.0
2007-12-11,194.75,196.83,187.39,188.5404,39675900.0,0.0,1.0,25.0280893574,25.2953983478,24.0822267763,24.2300692102,277731300.0
2007-12-12,193.44,194.48,185.76,190.86,43773600.0,0.0,1.0,24.8597360991,24.9933905943,23.872749058,24.52817014,306415200.0
2007-12-13,190.19,192.12,187.82,191.83,30879200.0,0.0,1.0,24.4420658018,24.6900977014,24.1374877695,24.6528286595,216154400.0
2007-12-14,190.37,200.0,189.54,190.39,24082600.0,0.0,1.0,24.4651983105,25.7027875301,24.3585317423,24.4677685893,168578200.0
2007-12-17,190.72,192.65,182.98,184.4,36596200.0,0.0,1.0,24.5101781887,24.7582100884,23.5154803113,23.6979701028,256173400.0
2007-12-18,186.52,187.33,178.6,182.98,43664400.0,0.0,1.0,23.9704196506,24.0745159401,22.9525892644,23.5154803113,305650800.0
2007-12-19,182.98,184.6394,180.9,183.12,29552800.0,0.0,1.0,23.5154803113,23.7287363394,23.248171321,23.5334722626,206869600.0
2007-12-20,185.43,187.83,183.33,187.21,27644900.0,0.0,1.0,23.8303394585,24.1387729089,23.5604601895,24.0590942676,193514300.0
2007-12-21,190.12,193.9125,189.89,193.91,35498600.0,0.0,1.0,24.4330698261,24.9204589347,24.4035116205,24.9201376498,248490200.0
2007-12-24,195.03,199.33,194.79,198.8,17150100.0,0.0,1.0,25.06407326,25.6166831919,25.033229915,25.5485708049,120050700.0
2007-12-26,199.01,200.96,196.82,198.95,25133300.0,0.0,1.0,25.5755587318,25.8261609103,25.2941132084,25.5678478956,175933100.0
2007-12-27,198.95,202.96,197.8,198.57,28411700.0,0.0,1.0,25.5678478956,26.0831887856,25.4200568673,25.5190125993,198881900.0
2007-12-28,200.59,201.56,196.8801,199.83,24987400.0,0.0,1.0,25.7786107533,25.9032692728,25.301836896,25.6809401607,174911800.0
2007-12-31,199.5,200.5,197.75,198.08,19261900.0,0.0,1.0,25.6385305613,25.7670444989,25.4136311704,25.4560407698,134833300.0
2008-01-02,199.27,200.26,192.55,194.84,38542100.0,0.0,1.0,25.6089723556,25.7362011539,24.7453586946,25.0396556118,269794700.0
2008-01-03,195.41,197.39,192.69,194.93,30073800.0,0.0,1.0,25.1129085563,25.3673661528,24.7633506459,25.0512218662,210516600.0
2008-01-04,191.45,193.0,178.89,180.05,51994000.0,0.0,1.0,24.6039933632,24.8031899666,22.9898583063,23.138934474,363958000.0
2008-01-07,181.25,183.6,170.23,177.64,74006900.0,0.0,1.0,23.2931511992,23.5951589526,21.8769276063,22.8292158842,518048300.0
2008-01-08,180.14,182.46,170.8,171.25,54422000.0,0.0,1.0,23.1505007284,23.4486530637,21.9501805507,22.0080118227,380954000.0
2008-01-09,171.3,179.5,168.3,179.4,64781500.0,0.0,1.0,22.0144375195,23.0682518083,21.6288957066,23.0554004145,453470500.0
2008-01-10,177.58,181.0,175.41,178.02,52963400.0,0.0,1.0,22.821505048,23.2610227148,22.5426298033,22.8780511806,370743800.0
2008-01-11,176.0,177.85,170.0,172.69,44010200.0,0.0,1.0,22.6184530265,22.8562038112,21.8473694006,22.1930718929,308071400.0
2008-01-14,177.52,179.42,175.17,178.78,39301800.0,0.0,1.0,22.8137942117,23.0579706933,22.5117864582,22.9757217732,275112600.0
2008-01-15,177.72,179.22,164.66,169.04,83688500.0,0.0,1.0,22.8394969993,23.0322679057,21.1611049735,21.7239960204,585819500.0
2008-01-16,165.23,169.01,156.7,159.64,79065900.0,0.0,1.0,21.234357918,21.7201406023,20.1381340298,20.5159650065,553461300.0
2008-01-17,161.51,165.36,158.42,160.89,62780700.0,0.0,1.0,20.7562860699,21.2510647299,20.3591780026,20.6766074286,439464900.0
2008-01-18,161.71,165.75,159.61,161.36,61583700.0,0.0,1.0,20.7819888575,21.3011851656,20.5121095884,20.7370089793,431085900.0
2008-01-22,148.06,159.98,146.0,155.64,86955500.0,0.0,1.0,19.0277736085,20.5596597453,18.763034897,20.0019092559,608688500.0
2008-01-23,136.19,140.0,126.14,139.072,120463200.0,0.0,1.0,17.5023131686,17.9919512711,16.2107480952,17.8726903369,843242400.0
2008-01-24,139.99,140.7,132.01,135.6,71638100.0,0.0,1.0,17.9906661317,18.0819110274,16.9651249093,17.4264899454,501466700.0
2008-01-25,138.99,139.09,129.61,130.01,55526400.0,0.0,1.0,17.8621521941,17.8750035878,16.6566914589,16.7080970339,388684800.0
2008-01-28,128.16,133.2,126.45,130.01,52673000.0,0.0,1.0,16.4703462493,17.1180564951,16.2505874159,16.7080970339,368711000.0
2008-01-29,131.15,132.79,129.05,131.54,39285100.0,0.0,1.0,16.8546029229,17.0653657806,16.5847236538,16.9047233586,274995700.0
2008-01-30,131.37,135.45,130.0,132.18,44394700.0,0.0,1.0,16.8828759892,17.4072128548,16.7068118946,16.9869722787,310762900.0
2008-01-31,129.45,136.65,129.4,135.36,48059800.0,0.0,1.0,16.6361292289,17.5614295799,16.629703532,17.3956466004,336418600.0
2008-02-01,136.24,136.59,132.18,133.75,36098000.0,0.0,1.0,17.5087388655,17.5537187437,16.9869722787,17.1887391608,252686000.0
2008-02-04,134.21,135.9,131.42,131.65,32115500.0,0.0,1.0,17.2478555721,17.4650441267,16.889301686,16.9188598917,224808500.0
2008-02-05,130.43,134.0,128.9,129.36,40751500.0,0.0,1.0,16.7620728878,17.2208676452,16.5654465632,16.6245629745,285260500.0
2008-02-06,130.83,131.92,121.77,122.0,56188300.0,0.0,1.0,16.8134784628,16.9535586549,15.6491421877,15.6787003934,393318100.0
2008-02-07,119.97,124.78,117.27,121.24,74404700.0,0.0,1.0,15.4178170999,16.03596914,15.0708294683,15.5810298008,520832900.0
2008-02-08,122.08,125.7,121.6,125.48,48427600.0,0.0,1.0,15.6889815084,16.1542019627,15.6272948183,16.1259288964,338993200.0
2008-02-11,128.01,129.98,127.2,129.45,42908300.0,0.0,1.0,16.4510691586,16.7042416158,16.3469728692,16.6361292289,300358100.0
2008-02-12,130.7,131.0,123.62,124.86,43785000.0,0.0,1.0,16.7967716509,16.8353258322,15.8868929724,16.046250255,306495000.0
2008-02-13,126.68,129.78,125.63,129.4,34590500.0,0.0,1.0,16.2801456216,16.6785388283,16.145205987,16.629703532,242133500.0
2008-02-14,129.4,130.8,127.01,127.46,34074900.0,0.0,1.0,16.629703532,16.8096230447,16.322555221,16.3803864929,238524300.0
2008-02-15,126.27,127.08,124.06,124.63,32189300.0,0.0,1.0,16.2274549071,16.3315511966,15.9434391049,16.0166920494,225325100.0
2008-02-19,125.99,126.75,121.44,122.18,35894500.0,0.0,1.0,16.1914710046,16.2891415972,15.6067325883,15.7018329021,251261500.0
2008-02-20,122.2,124.6,121.68,123.82,34551400.0,0.0,1.0,15.7044031809,16.0128366313,15.6375759333,15.9125957599,241859800.0
2008-02-21,126.05,126.47,120.86,121.54,33504100.0,0.0,1.0,16.1991818409,16.2531576947,15.5321945044,15.619583982,234528700.0
2008-02-22,122.48,122.51,115.87,119.46,54638500.0,0.0,1.0,15.7403870834,15.7442425016,14.8909099556,15.3522749917,382469500.0
2008-02-25,118.59,120.17,116.664,119.74,44884800.0,0.0,1.0,15.240467866,15.4435198875,14.9929500221,15.3882588943,314193600.0
2008-02-26,117.64,121.09,115.44,119.15,53746000.0,0.0,1.0,15.1183796252,15.5617527101,14.8356489624,15.3124356711,376222000.0
2008-02-27,118.23,123.05,118.09,122.96,52683500.0,0.0,1.0,15.1942028484,15.8136400279,15.1762108972,15.8020737735,368784500.0
2008-02-28,127.2,132.2,125.77,129.91,57794800.0,0.0,1.0,16.3469728692,16.9895425574,16.1631979383,16.6952456402,404563600.0
2008-02-29,129.75,130.21,124.8,125.02,44838600.0,0.0,1.0,16.6746834102,16.7337998215,16.0385394188,16.0668124851,313870200.0
2008-03-03,124.44,125.98,118.0,121.73,56894400.0,0.0,1.0,15.9922744012,16.1901858652,15.1646446428,15.6440016302,398260800.0
2008-03-04,121.99,124.88,120.4,124.62,63763700.0,0.0,1.0,15.677415254,16.0488205338,15.4730780931,16.01540691,446345900.0
2008-03-05,123.58,125.14,122.25,124.4899,43637000.0,0.0,1.0,15.8817524149,16.0822341576,15.7108288778,15.9986872467,305459000.0
2008-03-06,124.4899,127.5,120.81,120.93,52632100.0,0.0,1.0,15.9986872467,16.3855270504,15.5257688076,15.5411904801,368424700.0
2008-03-07,120.41,122.9799,119.05,122.25,43945100.0,0.0,1.0,15.4743632325,15.8046312009,15.2995842773,15.7108288778,307615700.0
2008-03-10,121.98,123.46,119.37,119.69,35699600.0,0.0,1.0,15.6761301146,15.8663307423,15.3407087373,15.3818331974,249897200.0
2008-03-11,124.1,127.48,122.0,127.3501,41569400.0,0.0,1.0,15.9485796624,16.3829567717,15.6787003934,16.3662628112,290985800.0
2008-03-12,127.04,128.68,125.17,126.03,37843900.0,0.0,1.0,16.3264106391,16.5371734969,16.0860895757,16.1966115621,264907300.0
2008-03-13,124.1,129.5,123.0,127.94,45075100.0,0.0,1.0,15.9485796624,16.6425549257,15.807214331,16.442073183,315525700.0
2008-03-14,129.88,130.3,124.2,126.61,41308600.0,0.0,1.0,16.6913902221,16.7453660759,15.9614310562,16.2711496459,289160200.0
2008-03-17,122.55,128.59,122.55,126.73,38307100.0,0.0,1.0,15.7493830591,16.5256072425,15.7493830591,16.2865713185,268149700.0
2008-03-18,129.18,133.0015,128.67,132.82,43040000.0,0.0,1.0,16.6014304657,17.0925464784,16.5358883575,17.0692211987,301280000.0
2008-03-19,133.12,134.29,129.67,129.67,36090600.0,0.0,1.0,17.10777538,17.2581366871,16.6644022951,16.6644022951,252634200.0
2008-03-20,131.12,133.2915,129.18,133.27,32456700.0,0.0,1.0,16.8507475047,17.1298155203,16.6014304657,17.1270524707,227196900.0
2008-03-24,134.01,140.85,133.64,139.53,38104300.0,0.0,1.0,17.2221527846,18.1011881181,17.1746026276,17.9315497204,266730100.0
2008-03-25,139.96,143.1,137.33,140.98,37585400.0,0.0,1.0,17.9868107136,18.3903444778,17.6488190576,18.11789493,263097800.0
2008-03-26,140.87,145.74,140.64,145.06,42217300.0,0.0,1.0,18.1037583968,18.7296212732,18.0742001912,18.6422317956,295521100.0
2008-03-27,144.95,145.31,139.99,140.25,35708200.0,0.0,1.0,18.6280952624,18.67436028,17.9906661317,18.0240797555,249957400.0
2008-03-28,141.8,144.65,141.6,143.01,25521800.0,0.0,1.0,18.2232763588,18.5895410812,18.1975735713,18.3787782234,178652600.0
2008-03-31,143.27,145.71,142.52,143.5,27430900.0,0.0,1.0,18.4121918472,18.7257658551,18.315806394,18.4417500529,192016300.0
2008-04-01,146.3,149.66,143.61,149.5301,36877400.0,0.0,1.0,18.8015890783,19.2333959088,18.455886586,19.2167019483,258141800.0
2008-04-02,148.78,151.2,145.85,147.49,37320300.0,0.0,1.0,19.1203036437,19.4313073728,18.7437578063,18.9545206641,261242100.0
2008-04-03,147.06,153.63,147.0,151.61,37556000.0,0.0,1.0,18.8992596709,19.7435962413,18.8915488346,19.4839980872,262892000.0
2008-04-04,152.19,154.715,150.75,153.08,30514900.0,0.0,1.0,19.558536171,19.8830338636,19.3734761008,19.6729135755,213604300.0
2008-04-07,156.13,159.69,155.11,155.89,41368800.0,0.0,1.0,20.0648810854,20.5223907034,19.933796869,20.0340377403,289581600.0
2008-04-08,153.55,156.45,152.32,152.84,36224800.0,0.0,1.0,19.7333151262,20.1060055454,19.5752429829,19.6420702305,253573600.0
2008-04-09,153.31,153.89,150.46,151.44,31192800.0,0.0,1.0,19.7024717812,19.777009865,19.3362070589,19.4621507178,218349600.0
2008-04-10,151.13,155.42,150.6,154.55,34134400.0,0.0,1.0,19.4223113971,19.9736361896,19.3541990102,19.8618290639,238940800.0
2008-04-11,152.72,153.3,146.4,147.14,43217000.0,0.0,1.0,19.626648558,19.7011866418,18.814440472,18.9095407859,302519000.0
2008-04-14,146.77,149.25,144.54,147.78,30181700.0,0.0,1.0,18.861990629,19.1807051943,18.575404548,18.991789706,211271900.0
2008-04-15,149.4,149.72,145.72,148.38,24929900.0,0.0,1.0,19.199982285,19.241106745,18.7270509944,19.0688980686,174509300.0
2008-04-16,151.76,154.1,150.62,153.7,28420500.0,0.0,1.0,19.5032751778,19.803997792,19.3567692889,19.7525922169,198943500.0
2008-04-17,154.18,156.0,153.35,154.49,25152400.0,0.0,1.0,19.814278907,20.0481742735,19.7076123387,19.8541182276,176066800.0
2008-04-18,159.04,162.26,158.38,161.04,36670200.0,0.0,1.0,20.4388566439,20.8526715232,20.3540374451,20.6958845192,256691400.0
2008-04-21,162.35,168.5,161.76,168.16,37112600.0,0.0,1.0,20.8642377776,21.6545984941,20.7884145544,21.6109037553,259788200.0
2008-04-22,167.41,168.0,158.09,160.2,51413300.0,0.0,1.0,21.5145183021,21.5903415253,20.3167684032,20.5879328116,359893100.0
